worker_id,condition,q_id,model_pred,actual_price,final_pred
ba8f5040eaaadcb44dbec877ba11a254,C4,5,60000,50000,90000
ba8f5040eaaadcb44dbec877ba11a254,C4,9,170000,200000,140000
ba8f5040eaaadcb44dbec877ba11a254,C4,2,90000,60000,130000
ba8f5040eaaadcb44dbec877ba11a254,C4,3,90000,80000,80000
de2338d4e321bb8823cf23bea5e228ab,C3,3,90000,80000,100000
de2338d4e321bb8823cf23bea5e228ab,C3,6,240000,290000,220000
de2338d4e321bb8823cf23bea5e228ab,C3,9,170000,200000,150000
de2338d4e321bb8823cf23bea5e228ab,C3,5,60000,50000,70000
de2338d4e321bb8823cf23bea5e228ab,C3,2,90000,60000,100000
de2338d4e321bb8823cf23bea5e228ab,C3,8,60000,80000,50000
de2338d4e321bb8823cf23bea5e228ab,C3,7,120000,120000,90000
de2338d4e321bb8823cf23bea5e228ab,C3,4,60000,80000,50000
de2338d4e321bb8823cf23bea5e228ab,C3,1,60000,70000,70000
de2338d4e321bb8823cf23bea5e228ab,C3,0,80000,80000,100000
856b7a67a87b2ffa2b302412b3455f4c,C4,2,90000,60000,190000
856b7a67a87b2ffa2b302412b3455f4c,C4,8,60000,80000,20000
856b7a67a87b2ffa2b302412b3455f4c,C4,7,120000,120000,160000
856b7a67a87b2ffa2b302412b3455f4c,C4,4,60000,80000,60000
856b7a67a87b2ffa2b302412b3455f4c,C4,0,80000,80000,40000
856b7a67a87b2ffa2b302412b3455f4c,C4,5,60000,50000,30000
856b7a67a87b2ffa2b302412b3455f4c,C4,1,60000,70000,60000
856b7a67a87b2ffa2b302412b3455f4c,C4,9,170000,200000,170000
856b7a67a87b2ffa2b302412b3455f4c,C4,6,240000,290000,230000
856b7a67a87b2ffa2b302412b3455f4c,C4,3,90000,80000,210000
8ea383039f0f492859bb2319118eb9f3,C1,0,80000,80000,110000
8ea383039f0f492859bb2319118eb9f3,C1,1,60000,70000,70000
8ea383039f0f492859bb2319118eb9f3,C1,2,90000,60000,80000
8ea383039f0f492859bb2319118eb9f3,C1,3,90000,80000,70000
8ea383039f0f492859bb2319118eb9f3,C1,4,60000,80000,60000
8ea383039f0f492859bb2319118eb9f3,C1,9,170000,200000,170000
8ea383039f0f492859bb2319118eb9f3,C1,8,60000,80000,70000
8ea383039f0f492859bb2319118eb9f3,C1,7,120000,120000,130000
8ea383039f0f492859bb2319118eb9f3,C1,6,240000,290000,230000
8ea383039f0f492859bb2319118eb9f3,C1,5,60000,50000,90000
8145808a463e608616423b817148f882,C0,9,170000,200000,200000
8145808a463e608616423b817148f882,C0,6,240000,290000,220000
8145808a463e608616423b817148f882,C0,5,60000,50000,100000
8145808a463e608616423b817148f882,C0,2,90000,60000,110000
8145808a463e608616423b817148f882,C0,1,60000,70000,120000
8145808a463e608616423b817148f882,C0,8,60000,80000,50000
8145808a463e608616423b817148f882,C0,3,90000,80000,100000
8145808a463e608616423b817148f882,C0,4,60000,80000,100000
8145808a463e608616423b817148f882,C0,7,120000,120000,150000
8145808a463e608616423b817148f882,C0,0,80000,80000,70000
a3ec0c2475e7b33753680d800052ab0a,C2,1,60000,70000,70000
a3ec0c2475e7b33753680d800052ab0a,C2,9,170000,200000,190000
a3ec0c2475e7b33753680d800052ab0a,C2,7,120000,120000,140000
a3ec0c2475e7b33753680d800052ab0a,C2,6,240000,290000,250000
a3ec0c2475e7b33753680d800052ab0a,C2,2,90000,60000,100000
a3ec0c2475e7b33753680d800052ab0a,C2,0,80000,80000,80000
a3ec0c2475e7b33753680d800052ab0a,C2,8,60000,80000,70000
a3ec0c2475e7b33753680d800052ab0a,C2,5,60000,50000,70000
a3ec0c2475e7b33753680d800052ab0a,C2,4,60000,80000,60000
a3ec0c2475e7b33753680d800052ab0a,C2,3,90000,80000,100000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,1,60000,70000,70000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,9,170000,200000,160000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,6,240000,290000,250000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,5,60000,50000,60000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,3,90000,80000,110000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,8,60000,80000,70000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,0,80000,80000,90000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,7,120000,120000,110000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,4,60000,80000,80000
b52f0a67a02b47bbbdb3890d4ab5980d,C3,2,90000,60000,100000
cb8cff792c3786437473147d2b789ba9,C4,1,60000,70000,80000
cb8cff792c3786437473147d2b789ba9,C4,9,170000,200000,200000
cb8cff792c3786437473147d2b789ba9,C4,3,90000,80000,110000
cb8cff792c3786437473147d2b789ba9,C4,8,60000,80000,40000
cb8cff792c3786437473147d2b789ba9,C4,2,90000,60000,80000
cb8cff792c3786437473147d2b789ba9,C4,6,240000,290000,190000
cb8cff792c3786437473147d2b789ba9,C4,0,80000,80000,100000
cb8cff792c3786437473147d2b789ba9,C4,4,60000,80000,70000
cb8cff792c3786437473147d2b789ba9,C4,7,120000,120000,180000
cb8cff792c3786437473147d2b789ba9,C4,5,60000,50000,70000
a9c5f33977274e2c691d059c34f4b959,C0,4,60000,80000,70000
a9c5f33977274e2c691d059c34f4b959,C0,8,60000,80000,70000
a9c5f33977274e2c691d059c34f4b959,C0,3,90000,80000,120000
a9c5f33977274e2c691d059c34f4b959,C0,0,80000,80000,90000
a9c5f33977274e2c691d059c34f4b959,C0,6,240000,290000,210000
a9c5f33977274e2c691d059c34f4b959,C0,5,60000,50000,60000
a9c5f33977274e2c691d059c34f4b959,C0,7,120000,120000,140000
a9c5f33977274e2c691d059c34f4b959,C0,1,60000,70000,60000
a9c5f33977274e2c691d059c34f4b959,C0,9,170000,200000,190000
a9c5f33977274e2c691d059c34f4b959,C0,2,90000,60000,80000
4c403749e534a85768f5cd5f491cbc0f,C3,0,80000,80000,70000
4c403749e534a85768f5cd5f491cbc0f,C3,8,60000,80000,60000
4c403749e534a85768f5cd5f491cbc0f,C3,5,60000,50000,60000
4c403749e534a85768f5cd5f491cbc0f,C3,4,60000,80000,60000
4c403749e534a85768f5cd5f491cbc0f,C3,2,90000,60000,100000
4c403749e534a85768f5cd5f491cbc0f,C3,7,120000,120000,100000
4c403749e534a85768f5cd5f491cbc0f,C3,3,90000,80000,80000
4c403749e534a85768f5cd5f491cbc0f,C3,1,60000,70000,50000
4c403749e534a85768f5cd5f491cbc0f,C3,9,170000,200000,160000
4c403749e534a85768f5cd5f491cbc0f,C3,6,240000,290000,280000
ffde45b6031f8c0a28aec30f318d5669,C1,5,60000,50000,70000
ffde45b6031f8c0a28aec30f318d5669,C1,0,80000,80000,70000
ffde45b6031f8c0a28aec30f318d5669,C1,2,90000,60000,90000
ffde45b6031f8c0a28aec30f318d5669,C1,8,60000,80000,40000
ffde45b6031f8c0a28aec30f318d5669,C1,6,240000,290000,260000
ffde45b6031f8c0a28aec30f318d5669,C1,1,60000,70000,60000
ffde45b6031f8c0a28aec30f318d5669,C1,7,120000,120000,90000
ffde45b6031f8c0a28aec30f318d5669,C1,9,170000,200000,150000
ffde45b6031f8c0a28aec30f318d5669,C1,4,60000,80000,70000
ffde45b6031f8c0a28aec30f318d5669,C1,3,90000,80000,100000
bfd26b8fc8a3b7884977c796632787e7,C4,9,170000,200000,180000
bfd26b8fc8a3b7884977c796632787e7,C4,4,60000,80000,110000
bfd26b8fc8a3b7884977c796632787e7,C4,3,90000,80000,120000
bfd26b8fc8a3b7884977c796632787e7,C4,5,60000,50000,50000
bfd26b8fc8a3b7884977c796632787e7,C4,8,60000,80000,50000
bfd26b8fc8a3b7884977c796632787e7,C4,0,80000,80000,130000
bfd26b8fc8a3b7884977c796632787e7,C4,2,90000,60000,120000
bfd26b8fc8a3b7884977c796632787e7,C4,6,240000,290000,90000
bfd26b8fc8a3b7884977c796632787e7,C4,7,120000,120000,130000
bfd26b8fc8a3b7884977c796632787e7,C4,1,60000,70000,50000
9c08031932aa0b2a6473ca0a207fa20c,C2,6,240000,290000,250000
9c08031932aa0b2a6473ca0a207fa20c,C2,5,60000,50000,80000
9c08031932aa0b2a6473ca0a207fa20c,C2,9,170000,200000,150000
9c08031932aa0b2a6473ca0a207fa20c,C2,1,60000,70000,70000
9c08031932aa0b2a6473ca0a207fa20c,C2,0,80000,80000,80000
9c08031932aa0b2a6473ca0a207fa20c,C2,8,60000,80000,50000
9c08031932aa0b2a6473ca0a207fa20c,C2,4,60000,80000,50000
9c08031932aa0b2a6473ca0a207fa20c,C2,7,120000,120000,150000
9c08031932aa0b2a6473ca0a207fa20c,C2,2,90000,60000,100000
9c08031932aa0b2a6473ca0a207fa20c,C2,3,90000,80000,100000
e79014027314d35e5123793603b6d48b,C0,3,90000,80000,80000
e79014027314d35e5123793603b6d48b,C0,7,120000,120000,100000
e79014027314d35e5123793603b6d48b,C0,0,80000,80000,80000
e79014027314d35e5123793603b6d48b,C0,6,240000,290000,230000
e79014027314d35e5123793603b6d48b,C0,8,60000,80000,40000
e79014027314d35e5123793603b6d48b,C0,9,170000,200000,170000
e79014027314d35e5123793603b6d48b,C0,1,60000,70000,60000
e79014027314d35e5123793603b6d48b,C0,5,60000,50000,60000
e79014027314d35e5123793603b6d48b,C0,2,90000,60000,70000
e79014027314d35e5123793603b6d48b,C0,4,60000,80000,50000
70f5309fae950d728c6ffe1898f4893b,C4,9,170000,200000,130000
70f5309fae950d728c6ffe1898f4893b,C4,6,240000,290000,200000
70f5309fae950d728c6ffe1898f4893b,C4,7,120000,120000,190000
70f5309fae950d728c6ffe1898f4893b,C4,2,90000,60000,140000
70f5309fae950d728c6ffe1898f4893b,C4,3,90000,80000,100000
70f5309fae950d728c6ffe1898f4893b,C4,4,60000,80000,60000
70f5309fae950d728c6ffe1898f4893b,C4,8,60000,80000,50000
70f5309fae950d728c6ffe1898f4893b,C4,1,60000,70000,90000
70f5309fae950d728c6ffe1898f4893b,C4,5,60000,50000,90000
70f5309fae950d728c6ffe1898f4893b,C4,0,80000,80000,110000
f05805d6013e3828fe0d70279552ceb8,C2,0,80000,80000,90000
f05805d6013e3828fe0d70279552ceb8,C2,8,60000,80000,50000
f05805d6013e3828fe0d70279552ceb8,C2,9,170000,200000,180000
f05805d6013e3828fe0d70279552ceb8,C2,2,90000,60000,110000
f05805d6013e3828fe0d70279552ceb8,C2,7,120000,120000,110000
f05805d6013e3828fe0d70279552ceb8,C2,5,60000,50000,70000
f05805d6013e3828fe0d70279552ceb8,C2,4,60000,80000,140000
f05805d6013e3828fe0d70279552ceb8,C2,1,60000,70000,70000
f05805d6013e3828fe0d70279552ceb8,C2,6,240000,290000,220000
f05805d6013e3828fe0d70279552ceb8,C2,3,90000,80000,100000
df75daad4e289b7875f58f4fae6c4667,C3,3,90000,80000,90000
df75daad4e289b7875f58f4fae6c4667,C3,1,60000,70000,50000
df75daad4e289b7875f58f4fae6c4667,C3,0,80000,80000,70000
df75daad4e289b7875f58f4fae6c4667,C3,6,240000,290000,220000
df75daad4e289b7875f58f4fae6c4667,C3,5,60000,50000,40000
df75daad4e289b7875f58f4fae6c4667,C3,8,60000,80000,60000
df75daad4e289b7875f58f4fae6c4667,C3,2,90000,60000,100000
df75daad4e289b7875f58f4fae6c4667,C3,4,60000,80000,60000
df75daad4e289b7875f58f4fae6c4667,C3,7,120000,120000,130000
df75daad4e289b7875f58f4fae6c4667,C3,9,170000,200000,160000
1e8c6854abc98302da11fd095436e977,C1,9,170000,200000,180000
1e8c6854abc98302da11fd095436e977,C1,0,80000,80000,80000
1e8c6854abc98302da11fd095436e977,C1,6,240000,290000,270000
1e8c6854abc98302da11fd095436e977,C1,4,60000,80000,70000
1e8c6854abc98302da11fd095436e977,C1,3,90000,80000,90000
1e8c6854abc98302da11fd095436e977,C1,8,60000,80000,50000
1e8c6854abc98302da11fd095436e977,C1,5,60000,50000,70000
1e8c6854abc98302da11fd095436e977,C1,7,120000,120000,130000
1e8c6854abc98302da11fd095436e977,C1,1,60000,70000,50000
1e8c6854abc98302da11fd095436e977,C1,2,90000,60000,90000
22ab78839cce98c5d702b478a4ad1ebb,C2,6,240000,290000,240000
22ab78839cce98c5d702b478a4ad1ebb,C2,2,90000,60000,110000
22ab78839cce98c5d702b478a4ad1ebb,C2,1,60000,70000,80000
22ab78839cce98c5d702b478a4ad1ebb,C2,0,80000,80000,80000
22ab78839cce98c5d702b478a4ad1ebb,C2,5,60000,50000,50000
22ab78839cce98c5d702b478a4ad1ebb,C2,7,120000,120000,110000
22ab78839cce98c5d702b478a4ad1ebb,C2,8,60000,80000,50000
22ab78839cce98c5d702b478a4ad1ebb,C2,3,90000,80000,110000
22ab78839cce98c5d702b478a4ad1ebb,C2,9,170000,200000,160000
22ab78839cce98c5d702b478a4ad1ebb,C2,4,60000,80000,60000
d14f42166374d94229c7332502305650,C4,7,120000,120000,50000
d14f42166374d94229c7332502305650,C4,4,60000,80000,30000
d14f42166374d94229c7332502305650,C4,3,90000,80000,70000
d14f42166374d94229c7332502305650,C4,9,170000,200000,90000
d14f42166374d94229c7332502305650,C4,8,60000,80000,140000
d14f42166374d94229c7332502305650,C4,5,60000,50000,50000
d14f42166374d94229c7332502305650,C4,2,90000,60000,80000
d14f42166374d94229c7332502305650,C4,1,60000,70000,80000
d14f42166374d94229c7332502305650,C4,6,240000,290000,100000
d14f42166374d94229c7332502305650,C4,0,80000,80000,140000
02a39db6c59651d20bbe945e99f6843b,C0,8,60000,80000,50000
02a39db6c59651d20bbe945e99f6843b,C0,9,170000,200000,180000
02a39db6c59651d20bbe945e99f6843b,C0,2,90000,60000,120000
02a39db6c59651d20bbe945e99f6843b,C0,1,60000,70000,80000
02a39db6c59651d20bbe945e99f6843b,C0,6,240000,290000,270000
02a39db6c59651d20bbe945e99f6843b,C0,4,60000,80000,70000
02a39db6c59651d20bbe945e99f6843b,C0,3,90000,80000,110000
02a39db6c59651d20bbe945e99f6843b,C0,7,120000,120000,160000
02a39db6c59651d20bbe945e99f6843b,C0,0,80000,80000,80000
02a39db6c59651d20bbe945e99f6843b,C0,5,60000,50000,80000
9b0922b990224708d8c0226b17667d30,C4,8,60000,80000,10000
9b0922b990224708d8c0226b17667d30,C4,7,120000,120000,100000
9b0922b990224708d8c0226b17667d30,C4,5,60000,50000,80000
9b0922b990224708d8c0226b17667d30,C4,3,90000,80000,90000
9b0922b990224708d8c0226b17667d30,C4,2,90000,60000,90000
9b0922b990224708d8c0226b17667d30,C4,4,60000,80000,60000
9b0922b990224708d8c0226b17667d30,C4,6,240000,290000,90000
9b0922b990224708d8c0226b17667d30,C4,9,170000,200000,120000
9b0922b990224708d8c0226b17667d30,C4,1,60000,70000,90000
9b0922b990224708d8c0226b17667d30,C4,0,80000,80000,100000
37083519c23754e8b7a4d515c3707931,C2,5,60000,50000,50000
37083519c23754e8b7a4d515c3707931,C2,1,60000,70000,60000
37083519c23754e8b7a4d515c3707931,C2,3,90000,80000,80000
37083519c23754e8b7a4d515c3707931,C2,9,170000,200000,160000
37083519c23754e8b7a4d515c3707931,C2,8,60000,80000,50000
37083519c23754e8b7a4d515c3707931,C2,2,90000,60000,100000
37083519c23754e8b7a4d515c3707931,C2,0,80000,80000,80000
37083519c23754e8b7a4d515c3707931,C2,6,240000,290000,220000
37083519c23754e8b7a4d515c3707931,C2,4,60000,80000,60000
37083519c23754e8b7a4d515c3707931,C2,7,120000,120000,140000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,1,60000,70000,70000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,3,90000,80000,100000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,5,60000,50000,70000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,2,90000,60000,80000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,8,60000,80000,80000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,7,120000,120000,130000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,4,60000,80000,60000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,6,240000,290000,220000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,0,80000,80000,70000
62466dd6028fc33d9c71fc72e4d0fcf3,C1,9,170000,200000,190000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,2,90000,60000,90000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,5,60000,50000,40000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,6,240000,290000,200000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,0,80000,80000,80000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,1,60000,70000,60000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,4,60000,80000,50000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,9,170000,200000,190000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,3,90000,80000,90000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,8,60000,80000,50000
e5ef707c36c9f67ab7b6f5272b9bc0a7,C2,7,120000,120000,140000
9a7bc1e23042480a6f32e8678d57cc1a,C1,4,60000,80000,90000
9a7bc1e23042480a6f32e8678d57cc1a,C1,7,120000,120000,130000
9a7bc1e23042480a6f32e8678d57cc1a,C1,5,60000,50000,60000
9a7bc1e23042480a6f32e8678d57cc1a,C1,9,170000,200000,180000
9a7bc1e23042480a6f32e8678d57cc1a,C1,1,60000,70000,50000
9a7bc1e23042480a6f32e8678d57cc1a,C1,6,240000,290000,230000
9a7bc1e23042480a6f32e8678d57cc1a,C1,2,90000,60000,90000
9a7bc1e23042480a6f32e8678d57cc1a,C1,0,80000,80000,100000
9a7bc1e23042480a6f32e8678d57cc1a,C1,3,90000,80000,110000
9a7bc1e23042480a6f32e8678d57cc1a,C1,8,60000,80000,60000
72f65cebb09fc715c5da1d075ad8bdc0,C0,9,170000,200000,150000
72f65cebb09fc715c5da1d075ad8bdc0,C0,6,240000,290000,260000
72f65cebb09fc715c5da1d075ad8bdc0,C0,4,60000,80000,80000
72f65cebb09fc715c5da1d075ad8bdc0,C0,3,90000,80000,120000
72f65cebb09fc715c5da1d075ad8bdc0,C0,0,80000,80000,80000
72f65cebb09fc715c5da1d075ad8bdc0,C0,8,60000,80000,50000
72f65cebb09fc715c5da1d075ad8bdc0,C0,1,60000,70000,60000
72f65cebb09fc715c5da1d075ad8bdc0,C0,7,120000,120000,140000
72f65cebb09fc715c5da1d075ad8bdc0,C0,5,60000,50000,60000
72f65cebb09fc715c5da1d075ad8bdc0,C0,2,90000,60000,100000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,5,60000,50000,70000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,4,60000,80000,80000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,1,60000,70000,80000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,0,80000,80000,80000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,8,60000,80000,60000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,7,120000,120000,90000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,6,240000,290000,170000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,9,170000,200000,220000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,2,90000,60000,150000
17d2d20e2078d74f66f8ed8fd263a5cf,C4,3,90000,80000,140000
84b09e8a13da4b047f0f9222b7aa94f5,C3,0,80000,80000,90000
84b09e8a13da4b047f0f9222b7aa94f5,C3,7,120000,120000,130000
84b09e8a13da4b047f0f9222b7aa94f5,C3,6,240000,290000,250000
84b09e8a13da4b047f0f9222b7aa94f5,C3,2,90000,60000,90000
84b09e8a13da4b047f0f9222b7aa94f5,C3,4,60000,80000,60000
84b09e8a13da4b047f0f9222b7aa94f5,C3,9,170000,200000,180000
84b09e8a13da4b047f0f9222b7aa94f5,C3,3,90000,80000,100000
84b09e8a13da4b047f0f9222b7aa94f5,C3,8,60000,80000,60000
84b09e8a13da4b047f0f9222b7aa94f5,C3,5,60000,50000,60000
84b09e8a13da4b047f0f9222b7aa94f5,C3,1,60000,70000,60000
29e94e4cba463432848c1c26e804d20f,C4,2,90000,60000,50000
29e94e4cba463432848c1c26e804d20f,C4,5,60000,50000,20000
29e94e4cba463432848c1c26e804d20f,C4,1,60000,70000,50000
29e94e4cba463432848c1c26e804d20f,C4,0,80000,80000,100000
29e94e4cba463432848c1c26e804d20f,C4,6,240000,290000,150000
29e94e4cba463432848c1c26e804d20f,C4,3,90000,80000,60000
29e94e4cba463432848c1c26e804d20f,C4,8,60000,80000,50000
29e94e4cba463432848c1c26e804d20f,C4,9,170000,200000,280000
29e94e4cba463432848c1c26e804d20f,C4,7,120000,120000,120000
29e94e4cba463432848c1c26e804d20f,C4,4,60000,80000,70000
2bb686db8631cacde894355932f893f5,C2,3,90000,80000,80000
2bb686db8631cacde894355932f893f5,C2,2,90000,60000,80000
2bb686db8631cacde894355932f893f5,C2,6,240000,290000,200000
2bb686db8631cacde894355932f893f5,C2,8,60000,80000,50000
2bb686db8631cacde894355932f893f5,C2,1,60000,70000,70000
2bb686db8631cacde894355932f893f5,C2,9,170000,200000,200000
2bb686db8631cacde894355932f893f5,C2,4,60000,80000,70000
2bb686db8631cacde894355932f893f5,C2,5,60000,50000,70000
2bb686db8631cacde894355932f893f5,C2,0,80000,80000,70000
2bb686db8631cacde894355932f893f5,C2,7,120000,120000,150000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,4,60000,80000,70000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,6,240000,290000,250000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,9,170000,200000,200000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,3,90000,80000,110000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,1,60000,70000,50000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,5,60000,50000,50000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,2,90000,60000,80000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,7,120000,120000,100000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,8,60000,80000,50000
7a329a615cc8c7a5c01fb5c01946fdcc,C0,0,80000,80000,70000
fb4201a49b2eac75cef337223db08ccf,C3,0,80000,80000,90000
fb4201a49b2eac75cef337223db08ccf,C3,6,240000,290000,230000
fb4201a49b2eac75cef337223db08ccf,C3,8,60000,80000,80000
fb4201a49b2eac75cef337223db08ccf,C3,2,90000,60000,140000
fb4201a49b2eac75cef337223db08ccf,C3,1,60000,70000,80000
fb4201a49b2eac75cef337223db08ccf,C3,5,60000,50000,60000
fb4201a49b2eac75cef337223db08ccf,C3,4,60000,80000,50000
fb4201a49b2eac75cef337223db08ccf,C3,9,170000,200000,200000
fb4201a49b2eac75cef337223db08ccf,C3,7,120000,120000,110000
fb4201a49b2eac75cef337223db08ccf,C3,3,90000,80000,90000
c21e983e491939e1fcd21304eb257298,C2,0,80000,80000,90000
c21e983e491939e1fcd21304eb257298,C2,1,60000,70000,50000
c21e983e491939e1fcd21304eb257298,C2,8,60000,80000,70000
c21e983e491939e1fcd21304eb257298,C2,6,240000,290000,220000
c21e983e491939e1fcd21304eb257298,C2,5,60000,50000,80000
c21e983e491939e1fcd21304eb257298,C2,4,60000,80000,60000
c21e983e491939e1fcd21304eb257298,C2,9,170000,200000,190000
c21e983e491939e1fcd21304eb257298,C2,3,90000,80000,100000
c21e983e491939e1fcd21304eb257298,C2,2,90000,60000,110000
c21e983e491939e1fcd21304eb257298,C2,7,120000,120000,120000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,2,90000,60000,100000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,0,80000,80000,50000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,7,120000,120000,100000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,4,60000,80000,60000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,9,170000,200000,140000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,5,60000,50000,50000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,3,90000,80000,100000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,6,240000,290000,200000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,8,60000,80000,50000
5eac0ebe201b4dc5e2de450b0c7f1dc8,C0,1,60000,70000,80000
14b9860206c9cf608d10880daf38c040,C1,1,60000,70000,70000
14b9860206c9cf608d10880daf38c040,C1,5,60000,50000,60000
14b9860206c9cf608d10880daf38c040,C1,9,170000,200000,190000
14b9860206c9cf608d10880daf38c040,C1,2,90000,60000,100000
14b9860206c9cf608d10880daf38c040,C1,0,80000,80000,70000
14b9860206c9cf608d10880daf38c040,C1,4,60000,80000,70000
14b9860206c9cf608d10880daf38c040,C1,6,240000,290000,280000
14b9860206c9cf608d10880daf38c040,C1,7,120000,120000,140000
14b9860206c9cf608d10880daf38c040,C1,8,60000,80000,60000
14b9860206c9cf608d10880daf38c040,C1,3,90000,80000,100000
173d6df3d6434aa89b92e7d29c9af184,C2,6,240000,290000,250000
173d6df3d6434aa89b92e7d29c9af184,C2,8,60000,80000,80000
173d6df3d6434aa89b92e7d29c9af184,C2,9,170000,200000,210000
173d6df3d6434aa89b92e7d29c9af184,C2,7,120000,120000,140000
173d6df3d6434aa89b92e7d29c9af184,C2,1,60000,70000,70000
173d6df3d6434aa89b92e7d29c9af184,C2,2,90000,60000,100000
173d6df3d6434aa89b92e7d29c9af184,C2,3,90000,80000,80000
173d6df3d6434aa89b92e7d29c9af184,C2,5,60000,50000,50000
173d6df3d6434aa89b92e7d29c9af184,C2,4,60000,80000,60000
173d6df3d6434aa89b92e7d29c9af184,C2,0,80000,80000,90000
46131461d218f025fe2a5a9c006b6359,C0,9,170000,200000,190000
46131461d218f025fe2a5a9c006b6359,C0,4,60000,80000,80000
46131461d218f025fe2a5a9c006b6359,C0,6,240000,290000,260000
46131461d218f025fe2a5a9c006b6359,C0,2,90000,60000,120000
46131461d218f025fe2a5a9c006b6359,C0,1,60000,70000,80000
46131461d218f025fe2a5a9c006b6359,C0,7,120000,120000,130000
46131461d218f025fe2a5a9c006b6359,C0,8,60000,80000,70000
46131461d218f025fe2a5a9c006b6359,C0,5,60000,50000,60000
46131461d218f025fe2a5a9c006b6359,C0,0,80000,80000,90000
46131461d218f025fe2a5a9c006b6359,C0,3,90000,80000,80000
73920d1213039249ccf6a1351ab3cc74,C4,8,60000,80000,50000
73920d1213039249ccf6a1351ab3cc74,C4,1,60000,70000,120000
73920d1213039249ccf6a1351ab3cc74,C4,0,80000,80000,90000
73920d1213039249ccf6a1351ab3cc74,C4,7,120000,120000,180000
73920d1213039249ccf6a1351ab3cc74,C4,3,90000,80000,140000
73920d1213039249ccf6a1351ab3cc74,C4,9,170000,200000,200000
73920d1213039249ccf6a1351ab3cc74,C4,6,240000,290000,240000
73920d1213039249ccf6a1351ab3cc74,C4,5,60000,50000,60000
73920d1213039249ccf6a1351ab3cc74,C4,2,90000,60000,110000
73920d1213039249ccf6a1351ab3cc74,C4,4,60000,80000,100000
8ada176080fd1bdfcb78872867572777,C3,5,60000,50000,80000
8ada176080fd1bdfcb78872867572777,C3,1,60000,70000,50000
8ada176080fd1bdfcb78872867572777,C3,0,80000,80000,90000
8ada176080fd1bdfcb78872867572777,C3,6,240000,290000,220000
8ada176080fd1bdfcb78872867572777,C3,8,60000,80000,50000
8ada176080fd1bdfcb78872867572777,C3,3,90000,80000,100000
8ada176080fd1bdfcb78872867572777,C3,7,120000,120000,110000
8ada176080fd1bdfcb78872867572777,C3,9,170000,200000,190000
8ada176080fd1bdfcb78872867572777,C3,2,90000,60000,100000
8ada176080fd1bdfcb78872867572777,C3,4,60000,80000,70000
